transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price,Date
276,5/28/2021 0:03,P0228,4,visa,4.0416E+15,F,0.09,3,1.09,1/6/2025
277,5/28/2021 1:10,P0499,6,americanexpress,3.74288E+14,F,16.3,1,17.99,1/6/2025
278,5/28/2021 4:58,P0393,5,mastercard,5.04838E+15,F,10.94,2,11.59,1/6/2025
279,5/28/2021 5:07,P0667,6,visa,4.0416E+15,F,12.7,2,14.39,1/6/2025
280,5/28/2021 6:32,P0544,6,mastercard,5.04837E+15,F,19.72,4,21.39,1/6/2025
281,5/28/2021 6:47,P0158,7,mastercard,5.10876E+15,F,3.02,3,4.19,1/6/2025
282,5/28/2021 12:53,P0254,8,mastercard,5.10876E+15,F,11.44,1,12.49,1/6/2025
283,5/28/2021 13:17,P0729,7,,5.44099E+15,F,9.34,2,10.89,1/6/2025
284,5/28/2021 16:01,P0216,8,americanexpress,3.74283E+14,F,13.96,2,14.89,1/6/2025
285,5/28/2021 17:24,P0352,7,americanexpress,3.74283E+14,F,2.04,2,2.59,1/6/2025
286,5/28/2021 23:41,P0418,5,mastercard,5.10876E+15,F,13.24,3,14.69,1/6/2025
287,5/29/2021 3:26,P0637,11,visa,4.04159E+12,F,15.32,2,17.09,1/6/2025
288,5/29/2021 4:12,P0494,6,mastercard,5.04837E+15,F,17.33,3,18.29,1/6/2025
289,5/29/2021 5:53,P0503,5,americanexpress,3.74289E+14,F,12.07,1,13.59,1/6/2025
290,5/29/2021 6:39,P0498,7,visa,4.04159E+12,T,11.6,1,12.79,1/6/2025
291,5/29/2021 11:29,P0599,7,americanexpress,3.74289E+14,F,13.54,2,14.79,1/6/2025
292,5/29/2021 11:30,P0223,8,mastercard,5.10875E+15,F,6.71,1,7.99,1/6/2025
293,5/29/2021 15:07,P0124,5,americanexpress,3.74289E+14,F,0.87,1,1.59,1/6/2025
294,5/29/2021 16:42,P0010,6,mastercard,5.04838E+15,F,3.3,1,4.49,1/6/2025
295,5/29/2021 16:50,P0455,6,visa,4.0416E+12,F,1.63,1,1.79,1/6/2025
296,5/29/2021 17:26,P0422,5,visa,4.0416E+12,F,4.3,3,4.99,1/6/2025
297,5/29/2021 20:39,P0491,5,visa,4.04159E+15,T,18,1,19.59,1/6/2025
298,5/29/2021 23:37,P0478,9,,3.57918E+15,F,18.67,3,20.59,1/6/2025
299,5/30/2021 3:26,P0299,5,visa,4.04159E+12,F,13.5,1,14.79,1/6/2025
300,5/30/2021 5:05,P0570,6,visa,4.0416E+12,T,2.32,3,3.19,1/6/2025
301,5/30/2021 6:33,P0380,6,visa,4.0416E+12,F,10.56,4,11.59,1/6/2025
302,5/30/2021 9:03,P0348,7,americanexpress,3.74283E+14,F,6.83,2,8.09,1/6/2025
303,5/30/2021 10:40,P0598,3,mastercard,5.10875E+15,F,11.99,1,13.49,1/6/2025
304,5/30/2021 10:44,P0493,7,visa,4.04159E+15,F,18.02,1,19.69,1/6/2025
305,5/30/2021 10:52,P0431,6,mastercard,5.04838E+15,F,10.67,2,11.59,1/6/2025
306,5/30/2021 11:31,P0055,8,americanexpress,3.74283E+14,F,4.06,3,4.89,1/6/2025
307,5/30/2021 14:45,P0608,5,visa,4.0416E+12,T,11.04,4,11.69,1/6/2025
308,5/30/2021 14:54,P0420,12,americanexpress,3.74288E+14,F,18.06,3,19.69,1/6/2025
309,5/30/2021 17:54,P0661,7,mastercard,5.10875E+15,F,8.21,2,8.99,1/6/2025
310,5/30/2021 18:11,P0606,9,americanexpress,3.74288E+14,F,14.31,2,15.19,1/6/2025
311,5/30/2021 22:09,P0131,3,americanexpress,3.74288E+14,F,11.71,1,12.99,1/6/2025
312,5/31/2021 3:41,P0474,7,visa,4.0416E+15,F,15.66,2,17.49,1/6/2025
313,5/31/2021 4:55,P0599,6,americanexpress,3.74288E+14,T,13.54,4,14.79,1/6/2025
314,5/31/2021 5:13,P0581,5,visa,4.0416E+15,F,0.51,5,1.49,1/6/2025
315,5/31/2021 6:13,P0339,8,americanexpress,3.74283E+14,T,19.62,3,21.39,1/6/2025
316,5/31/2021 6:31,P0503,5,visa,4.04159E+15,F,12.07,1,13.59,1/6/2025
317,5/31/2021 8:41,P0254,7,americanexpress,3.74283E+14,T,11.44,2,12.49,1/6/2025
318,5/31/2021 9:11,P0240,6,mastercard,5.04838E+15,F,1.27,1,1.69,1/6/2025
319,5/31/2021 9:45,P0424,6,mastercard,5.10876E+15,F,6.61,1,7.89,1/6/2025
320,5/31/2021 13:02,P0406,2,visa,4.0416E+15,F,7.19,2,8.19,1/6/2025
321,5/31/2021 13:14,P0302,7,americanexpress,3.74288E+14,F,5.98,1,7.29,1/6/2025
322,5/31/2021 14:01,P0457,6,americanexpress,3.74288E+14,F,2.02,2,2.59,1/6/2025
323,5/31/2021 14:14,P0496,7,americanexpress,3.74289E+14,F,13.53,1,14.79,1/6/2025
324,5/31/2021 19:22,P0170,4,visa,4.04159E+15,F,8.13,1,8.89,1/6/2025
325,5/31/2021 20:15,P0199,8,mastercard,5.10876E+15,F,6.42,3,7.79,1/6/2025
326,6/1/2021 4:50,P0194,4,mastercard,5.04837E+15,F,10.82,2,11.59,1/6/2025
327,6/1/2021 5:15,P0013,6,mastercard,5.04838E+15,F,8.36,1,9.29,1/6/2025
328,6/1/2021 9:56,P0350,6,americanexpress,3.74284E+14,T,17.21,1,18.19,1/6/2025
329,6/1/2021 11:30,P0551,5,americanexpress,3.74284E+14,F,3.29,2,4.49,1/6/2025
330,6/1/2021 13:32,P0393,6,americanexpress,3.74289E+14,F,10.94,2,11.59,1/6/2025
331,6/1/2021 15:03,P0457,5,visa,4.0416E+15,F,2.02,1,2.59,1/6/2025
332,6/1/2021 15:07,P0640,2,visa,4.0416E+12,F,9.92,2,11.29,1/6/2025
333,6/1/2021 15:13,P0519,5,visa,4.0416E+15,F,12.45,4,14.09,1/6/2025
334,6/1/2021 16:06,P0486,4,mastercard,5.04838E+15,F,6.52,1,7.89,1/6/2025
335,6/1/2021 18:15,P0469,6,visa,4.04159E+15,T,0.92,3,1.59,1/6/2025
336,6/1/2021 18:34,P0672,5,americanexpress,3.74289E+14,F,19.89,3,21.39,1/6/2025
337,6/1/2021 23:02,P0211,4,mastercard,5.04838E+15,F,17.54,1,18.69,1/6/2025
338,6/2/2021 0:38,P0210,3,visa,4.04159E+12,F,2.78,3,3.89,1/6/2025
339,6/2/2021 2:38,P0535,4,visa,4.04159E+12,T,12.16,1,13.69,1/6/2025
340,6/2/2021 5:28,P0455,8,visa,4.0416E+12,F,1.63,3,1.79,1/6/2025
341,6/2/2021 12:33,P0490,1,mastercard,5.10875E+15,F,5.54,4,6.59,1/6/2025
342,6/2/2021 13:51,P0566,8,americanexpress,3.74283E+14,F,1.77,2,2.09,1/6/2025
343,6/2/2021 15:11,P0379,6,americanexpress,3.74284E+14,T,6.12,3,7.49,1/6/2025
344,6/2/2021 16:10,P0465,5,visa,4.0416E+12,F,9.61,1,11.09,1/6/2025
345,6/2/2021 17:08,P0487,8,americanexpress,3.74283E+14,F,11.44,2,12.49,1/6/2025
346,6/2/2021 18:56,P0478,8,visa,4.0416E+15,F,18.67,3,20.59,1/6/2025
347,6/2/2021 20:35,P0462,9,mastercard,5.10875E+15,T,14.63,1,15.89,1/6/2025
348,6/3/2021 0:53,P0465,6,visa,4.0416E+15,F,9.61,3,11.09,1/6/2025
349,6/3/2021 4:03,P0539,5,visa,4.0416E+15,F,8.13,2,8.89,1/6/2025
350,6/3/2021 5:17,P0217,6,mastercard,5.04838E+15,F,14.96,1,16.49,1/6/2025
351,6/3/2021 6:03,P0085,6,mastercard,5.04837E+15,F,14.86,3,16.29,1/6/2025
352,6/3/2021 6:37,P0165,6,visa,4.04159E+15,F,0.94,2,1.59,1/6/2025
353,6/3/2021 14:15,P0256,7,americanexpress,3.74288E+14,F,2.08,2,2.69,1/6/2025
354,6/3/2021 14:25,P0268,5,visa,4.0416E+15,F,11.93,2,13.39,1/6/2025
355,6/3/2021 15:01,P0296,5,americanexpress,3.74284E+14,T,2.96,1,4.09,1/6/2025
356,6/3/2021 17:29,P0057,5,americanexpress,3.74289E+14,F,17.28,4,18.19,1/6/2025
357,6/3/2021 21:40,P0291,3,mastercard,5.10876E+15,F,14.13,1,14.89,1/6/2025
358,6/3/2021 23:19,P0123,5,visa,4.0416E+12,F,7.7,1,8.29,1/6/2025
359,6/4/2021 2:12,P0295,5,americanexpress,3.74284E+14,F,1.43,2,1.69,1/6/2025
360,6/4/2021 5:36,P0297,7,visa,4.04159E+12,F,17.82,3,19.29,1/6/2025
361,6/4/2021 7:50,P0690,6,americanexpress,3.74283E+14,F,11.93,2,13.39,1/6/2025
362,6/4/2021 8:28,P0389,9,americanexpress,3.74289E+14,T,5.95,1,7.19,1/6/2025
363,6/4/2021 9:45,P0408,7,mastercard,5.10876E+15,F,8.24,3,9.09,1/6/2025
364,6/4/2021 9:52,P0219,6,americanexpress,3.74288E+14,F,13.98,1,14.89,1/6/2025
365,6/4/2021 12:53,P0715,6,mastercard,5.04838E+15,F,7.6,1,8.29,1/6/2025
366,6/4/2021 14:39,P0337,7,mastercard,5.10876E+15,F,19.24,3,21.19,1/6/2025
367,6/4/2021 21:18,P0526,5,mastercard,5.04837E+15,F,3.83,1,4.79,1/6/2025
368,6/4/2021 22:43,P0238,7,americanexpress,3.74284E+14,F,6,2,7.29,1/6/2025
369,6/5/2021 1:14,P0398,3,americanexpress,3.74284E+14,T,1.75,2,2.09,1/6/2025
370,6/5/2021 2:21,P0387,8,visa,4.0416E+12,F,4.99,5,5.59,1/6/2025
371,6/5/2021 3:13,P0552,5,mastercard,5.10876E+15,F,11.36,1,12.29,1/6/2025
372,6/5/2021 3:19,P0061,3,americanexpress,3.74284E+14,T,16.74,1,18.09,1/6/2025
373,6/5/2021 4:58,P0705,7,,3.53517E+15,F,16.57,3,18.09,1/6/2025
374,6/5/2021 7:52,P0350,5,mastercard,5.10875E+15,F,17.21,3,18.19,1/6/2025
375,6/5/2021 11:29,P0627,6,visa,4.0416E+15,T,13.53,1,14.79,1/6/2025
376,6/5/2021 16:22,P0376,4,,3.02283E+13,F,10.3,3,11.49,1/6/2025
377,6/5/2021 21:36,P0634,6,americanexpress,3.74288E+14,F,16.47,2,18.09,1/6/2025
378,6/5/2021 23:29,P0259,5,americanexpress,3.74284E+14,F,5.21,1,5.99,1/6/2025
379,6/6/2021 0:18,P0342,5,americanexpress,3.74289E+14,F,18.73,1,20.69,1/6/2025
380,6/6/2021 4:43,P0143,9,americanexpress,3.74288E+14,F,1.68,2,1.89,1/6/2025
381,6/6/2021 4:47,P0250,6,americanexpress,3.74288E+14,F,16.08,2,17.89,1/6/2025
382,6/6/2021 8:10,P0071,4,americanexpress,3.74289E+14,T,13.09,2,14.69,1/6/2025
383,6/6/2021 9:48,P0394,6,americanexpress,3.74289E+14,F,8.44,1,9.49,1/6/2025
384,6/6/2021 10:28,P0328,6,mastercard,5.04838E+15,T,3.18,3,4.39,1/6/2025
385,6/6/2021 10:59,P0357,7,americanexpress,3.74283E+14,F,3.34,1,4.49,1/6/2025
386,6/6/2021 18:20,P0271,5,americanexpress,3.74283E+14,F,15.16,1,16.79,1/6/2025
387,6/6/2021 20:06,P0450,8,mastercard,5.04838E+15,F,3.76,1,4.79,1/6/2025
388,6/6/2021 22:22,P0235,8,visa,4.04159E+15,F,11.99,1,13.49,1/6/2025
389,6/7/2021 0:29,P0361,6,mastercard,5.04838E+15,F,8.85,2,10.19,1/6/2025
390,6/7/2021 2:14,P0375,8,mastercard,5.04838E+15,F,15.75,1,17.59,1/6/2025
391,6/7/2021 6:48,P0345,4,americanexpress,3.74283E+14,F,7.18,2,8.19,1/6/2025
392,6/7/2021 6:54,P0550,4,mastercard,5.10876E+15,F,15.35,4,17.09,1/6/2025
393,6/7/2021 11:06,P0318,10,visa,4.0416E+15,F,6.76,1,7.99,1/6/2025
394,6/7/2021 12:25,P0369,7,mastercard,5.10875E+15,F,8.08,2,8.79,1/6/2025
395,6/7/2021 13:28,P0283,8,mastercard,5.10876E+15,F,1.68,1,1.89,1/6/2025
396,6/7/2021 13:50,P0085,8,americanexpress,3.74289E+14,F,14.86,3,16.29,1/6/2025
397,6/7/2021 15:01,P0275,7,americanexpress,3.74283E+14,F,9.06,1,10.49,1/6/2025
398,6/7/2021 16:35,P0374,4,mastercard,5.04837E+15,F,6.65,3,7.99,1/6/2025
399,6/7/2021 17:18,P0305,6,mastercard,5.10876E+15,F,8.74,1,9.99,1/6/2025
400,6/7/2021 20:17,P0345,9,mastercard,5.04837E+15,F,7.18,2,8.19,1/6/2025
401,6/7/2021 21:25,P0381,7,visa,4.0416E+12,F,5.05,1,5.69,1/6/2025
402,6/7/2021 22:18,P0255,7,americanexpress,3.74283E+14,F,18.85,3,20.79,1/6/2025
403,6/7/2021 22:28,P0427,4,mastercard,5.04837E+15,F,12.94,2,14.59,1/6/2025
404,6/7/2021 22:57,P0270,8,visa,4.04159E+15,F,6.97,1,8.09,1/6/2025
405,6/7/2021 23:21,P0386,10,americanexpress,3.74283E+14,F,19.79,2,21.39,1/6/2025
406,6/8/2021 4:46,P0316,8,visa,4.0416E+12,F,1.81,1,2.19,1/6/2025
407,6/8/2021 10:23,P0164,4,americanexpress,3.74283E+14,F,18.98,2,20.99,1/6/2025
408,6/8/2021 13:03,P0021,8,visa,4.0416E+15,T,14.13,2,14.89,1/6/2025
409,6/8/2021 14:16,P0024,5,visa,4.0416E+12,F,6.97,1,8.09,1/6/2025
410,6/8/2021 15:45,P0556,3,americanexpress,3.74288E+14,F,5.5,3,6.49,1/6/2025
411,6/8/2021 16:51,P0264,6,americanexpress,3.74288E+14,F,4.11,2,4.89,1/6/2025
412,6/8/2021 19:19,P0556,5,mastercard,5.04837E+15,F,5.5,5,6.49,1/6/2025
413,6/8/2021 19:25,P0243,10,americanexpress,3.74283E+14,F,18.18,2,19.89,1/6/2025
414,6/8/2021 20:52,P0622,10,mastercard,5.10876E+15,F,13.87,1,14.89,1/6/2025
415,6/8/2021 20:58,P0430,7,visa,4.0416E+12,F,17.67,1,18.99,1/6/2025
416,6/9/2021 0:07,P0637,5,visa,4.04159E+15,F,15.32,2,17.09,1/6/2025
417,6/9/2021 3:32,P0456,7,mastercard,5.10875E+15,F,18.35,3,20.19,1/6/2025
418,6/9/2021 3:40,P0022,4,visa,4.04159E+12,F,1.16,2,1.69,1/6/2025
419,6/9/2021 7:50,P0234,6,mastercard,5.04837E+15,F,3.13,2,4.29,1/6/2025
420,6/9/2021 8:46,P0691,6,visa,4.0416E+15,F,4.47,3,4.99,1/6/2025
421,6/9/2021 9:35,P0543,10,americanexpress,3.74284E+14,F,17.45,1,18.49,1/6/2025
422,6/9/2021 10:32,P0347,8,americanexpress,3.74288E+14,F,5.37,4,6.29,1/6/2025
423,6/9/2021 11:24,P0219,10,americanexpress,3.74289E+14,F,13.98,1,14.89,1/6/2025
424,6/9/2021 12:35,P0270,5,mastercard,5.10876E+15,F,6.97,4,8.09,1/6/2025
425,6/9/2021 13:20,P0732,7,americanexpress,3.74283E+14,F,11.5,3,12.59,1/6/2025
426,6/9/2021 18:22,P0250,5,mastercard,5.04838E+15,T,16.08,1,17.89,1/6/2025
427,6/9/2021 19:14,P0304,7,americanexpress,3.74284E+14,F,9.19,2,10.69,1/6/2025
428,6/9/2021 21:57,P0477,4,americanexpress,3.74283E+14,F,2.19,3,2.89,1/6/2025
429,6/9/2021 22:01,P0270,7,mastercard,5.10876E+15,F,6.97,2,8.09,1/6/2025
430,6/9/2021 23:34,P0334,2,,3.5314E+15,F,5.53,2,6.59,1/6/2025
431,6/10/2021 1:52,P0397,7,americanexpress,3.74284E+14,F,13.67,3,14.89,1/6/2025
432,6/10/2021 3:26,P0361,7,visa,4.04159E+15,F,8.85,1,10.19,1/6/2025
433,6/10/2021 4:48,P0417,8,mastercard,5.10876E+15,F,16.73,1,18.09,1/6/2025
434,6/10/2021 7:28,P0692,7,mastercard,5.10876E+15,F,11.98,1,13.49,1/6/2025
435,6/10/2021 7:55,P0361,6,mastercard,5.10876E+15,T,8.85,1,10.19,1/6/2025
436,6/10/2021 10:38,P0111,9,americanexpress,3.74284E+14,F,11.74,2,13.09,1/6/2025
437,6/10/2021 14:51,P0393,5,visa,4.0416E+15,F,10.94,1,11.59,1/6/2025
438,6/10/2021 16:12,P0373,9,americanexpress,3.74283E+14,F,12.85,1,14.49,1/6/2025
439,6/10/2021 17:18,P0334,10,mastercard,5.10875E+15,F,5.53,1,6.59,1/6/2025
440,6/10/2021 21:03,P0232,5,visa,4.04159E+12,F,1.66,1,1.89,1/6/2025
441,6/10/2021 21:51,P0253,5,mastercard,5.10876E+15,F,3.09,1,4.29,1/6/2025
442,6/10/2021 23:48,P0452,8,visa,4.04159E+12,T,8.33,1,9.29,1/6/2025
443,6/11/2021 2:11,P0399,7,americanexpress,3.74289E+14,F,9.83,2,11.29,1/6/2025
444,6/11/2021 2:23,P0377,7,visa,4.04159E+12,F,0.12,2,1.19,1/6/2025
445,6/11/2021 4:30,P0188,6,americanexpress,3.74283E+14,F,6.75,3,7.99,1/6/2025
446,6/11/2021 7:32,P0417,4,americanexpress,3.74284E+14,F,16.73,1,18.09,1/6/2025
447,6/11/2021 8:36,P0267,3,visa,4.0416E+15,T,13.36,2,14.79,1/6/2025
448,6/11/2021 10:12,P0097,8,visa,4.04159E+12,F,9.91,2,11.29,1/6/2025
449,6/11/2021 10:51,P0402,7,americanexpress,3.74288E+14,F,11.61,1,12.79,1/6/2025
450,6/11/2021 15:50,P0683,7,visa,4.04159E+15,F,11,4,11.59,1/6/2025
451,6/11/2021 19:25,P0527,8,mastercard,5.10876E+15,F,16.63,1,18.09,1/6/2025
452,6/11/2021 20:27,P0362,8,americanexpress,3.74289E+14,F,3.73,2,4.79,1/6/2025
453,6/11/2021 23:18,P0544,8,visa,4.0416E+15,F,19.72,1,21.39,1/6/2025
454,6/11/2021 23:58,P0408,6,visa,4.04159E+15,F,8.24,2,9.09,1/6/2025
455,6/12/2021 1:24,P0463,8,mastercard,5.04837E+15,F,12.96,3,14.59,1/6/2025
456,6/12/2021 2:04,P0190,4,mastercard,5.04837E+15,F,18.93,3,20.89,1/6/2025
457,6/12/2021 4:47,P0659,9,visa,4.04159E+15,F,2.23,1,2.99,1/6/2025
458,6/12/2021 4:49,P0384,6,americanexpress,3.74288E+14,F,4.83,1,5.19,1/6/2025
459,6/12/2021 6:40,P0659,5,visa,4.04159E+15,F,2.23,3,2.99,1/6/2025
460,6/12/2021 8:41,P0481,6,americanexpress,3.74289E+14,F,17.2,1,18.19,1/6/2025
461,6/12/2021 10:12,P0463,8,visa,4.04159E+15,F,12.96,3,14.59,1/6/2025
462,6/12/2021 12:19,P0115,7,mastercard,5.10875E+15,T,5.84,1,7.09,1/6/2025
463,6/12/2021 18:39,P0366,7,mastercard,5.10876E+15,F,13.27,4,14.69,1/6/2025
464,6/12/2021 20:29,P0337,5,mastercard,5.10876E+15,F,19.24,1,21.19,1/6/2025
465,6/12/2021 21:15,P0716,4,,3.58777E+15,F,13.32,2,14.79,1/6/2025
466,6/12/2021 21:53,P0442,7,americanexpress,3.74283E+14,F,14.89,1,16.39,1/6/2025
467,6/12/2021 23:45,P0303,8,americanexpress,3.74283E+14,F,19.07,2,21.09,1/6/2025
468,6/13/2021 0:28,P0688,8,americanexpress,3.74289E+14,F,0.81,1,1.59,1/6/2025
469,6/13/2021 3:03,P0413,4,mastercard,5.10876E+15,F,7.35,1,8.19,1/6/2025
470,6/13/2021 8:39,P0377,3,mastercard,5.04837E+15,F,0.12,2,1.19,1/6/2025
471,6/13/2021 10:31,P0351,7,mastercard,5.10876E+15,F,10.04,1,11.39,1/6/2025
472,6/13/2021 11:26,P0285,7,americanexpress,3.74289E+14,F,2.73,1,3.79,1/6/2025
473,6/13/2021 15:33,P0139,8,mastercard,5.04838E+15,T,4.69,1,4.99,1/6/2025
474,6/13/2021 16:09,P0353,6,visa,4.04159E+15,F,15.1,2,16.69,1/6/2025
475,6/13/2021 21:27,P0260,6,mastercard,5.04838E+15,F,15.96,1,17.79,1/6/2025
476,6/13/2021 22:20,P0343,4,mastercard,5.10876E+15,F,3.66,2,4.79,1/6/2025
477,6/13/2021 22:47,P0387,4,visa,4.0416E+12,F,4.99,1,5.59,1/6/2025
478,6/14/2021 0:46,P0453,6,mastercard,5.10876E+15,F,12.82,3,14.49,1/6/2025
479,6/14/2021 3:44,P0362,7,mastercard,5.04837E+15,F,3.73,4,4.79,1/6/2025
480,6/14/2021 4:45,P0304,6,mastercard,5.10876E+15,T,9.19,2,10.69,1/6/2025
481,6/14/2021 5:02,P0224,7,visa,4.04159E+12,F,16.48,2,18.09,1/6/2025
482,6/14/2021 5:34,P0667,6,visa,4.04159E+15,F,12.7,4,14.39,1/6/2025
483,6/14/2021 7:06,P0327,5,americanexpress,3.74283E+14,F,7.13,4,8.19,1/6/2025
484,6/14/2021 7:46,P0437,7,americanexpress,3.74289E+14,F,0.1,3,1.19,1/6/2025
485,6/14/2021 8:46,P0564,8,visa,4.0416E+15,F,14.32,1,15.29,1/6/2025
486,6/14/2021 16:31,P0491,5,mastercard,5.04837E+15,F,18,2,19.59,1/6/2025
487,6/14/2021 17:25,P0553,3,mastercard,5.04838E+15,F,6.79,2,7.99,1/6/2025
488,6/14/2021 19:44,P0030,5,visa,4.0416E+15,F,2.05,2,2.69,1/6/2025
489,6/14/2021 20:17,P0524,5,visa,4.0416E+15,F,10.66,1,11.59,1/6/2025
490,6/14/2021 21:20,P0489,7,americanexpress,3.74288E+14,F,8.46,1,9.49,1/6/2025
491,6/14/2021 21:28,P0595,7,mastercard,5.10876E+15,F,17.58,1,18.79,1/6/2025
492,6/15/2021 3:38,P0493,4,americanexpress,3.74283E+14,T,18.02,2,19.69,1/6/2025
493,6/15/2021 3:52,P0350,5,visa,4.04159E+12,F,17.21,4,18.19,1/6/2025
494,6/15/2021 7:35,P0325,5,americanexpress,3.74288E+14,F,5.35,4,6.29,1/6/2025
495,6/15/2021 8:47,P0744,3,visa,4.0416E+12,F,7.42,1,8.29,1/6/2025
496,6/15/2021 9:13,P0297,4,americanexpress,3.74288E+14,F,17.82,2,19.29,1/6/2025
497,6/15/2021 9:53,P0334,6,mastercard,5.10876E+15,F,5.53,2,6.59,1/6/2025
498,6/15/2021 11:05,P0134,8,americanexpress,3.74288E+14,F,10.28,3,11.49,1/6/2025
499,6/15/2021 12:31,P0463,10,americanexpress,3.74288E+14,F,12.96,1,14.59,1/6/2025
500,6/15/2021 17:54,P0640,6,visa,4.0416E+15,F,9.92,1,11.29,1/6/2025
501,6/15/2021 17:56,P0506,9,visa,4.04159E+15,F,10.54,1,11.59,1/6/2025
502,6/15/2021 19:07,P0680,6,mastercard,5.04838E+15,F,19.16,2,21.09,1/6/2025
503,6/15/2021 22:12,P0210,6,visa,4.04159E+12,T,2.78,5,3.89,1/6/2025
504,6/16/2021 4:43,P0274,8,visa,4.04159E+12,T,11.65,1,12.89,1/6/2025
505,6/16/2021 4:58,P0284,4,americanexpress,3.74289E+14,F,1.03,3,1.59,1/6/2025
506,6/16/2021 6:37,P0451,9,mastercard,5.04837E+15,T,2.41,1,3.29,1/6/2025
507,6/16/2021 6:42,P0314,6,americanexpress,3.74288E+14,F,14.84,1,16.29,1/6/2025
508,6/16/2021 8:00,P0590,8,visa,4.0416E+15,F,8.1,2,8.79,1/6/2025
509,6/16/2021 10:30,P0462,6,visa,4.04159E+15,F,14.63,1,15.89,1/6/2025
510,6/16/2021 17:13,P0453,6,mastercard,5.10876E+15,F,12.82,2,14.49,1/6/2025
511,6/16/2021 21:06,P0271,6,americanexpress,3.74283E+14,F,15.16,2,16.79,1/6/2025
512,6/17/2021 10:23,P0255,7,mastercard,5.10875E+15,F,18.85,1,20.79,1/6/2025
513,6/17/2021 13:06,P0492,7,mastercard,5.04838E+15,F,16.12,2,17.89,1/6/2025
514,6/17/2021 14:26,P0408,6,visa,4.0416E+12,F,8.24,4,9.09,1/6/2025
515,6/17/2021 15:02,P0420,4,americanexpress,3.74284E+14,F,18.06,2,19.69,1/6/2025
516,6/17/2021 15:16,P0621,8,americanexpress,3.74283E+14,F,17.47,1,18.59,1/6/2025
517,6/17/2021 17:25,P0629,6,visa,4.04159E+15,F,6.4,1,7.79,1/6/2025
518,6/17/2021 17:48,P0103,5,mastercard,5.10876E+15,F,10.61,1,11.59,1/6/2025
519,6/17/2021 21:34,P0579,6,,6.76127E+17,F,19.5,2,21.29,1/6/2025
520,6/18/2021 0:04,P0228,4,visa,4.04159E+12,F,0.09,1,1.09,1/6/2025
521,6/18/2021 3:43,P0297,8,visa,4.04159E+15,F,17.82,2,19.29,1/6/2025
522,6/18/2021 4:04,P0431,7,mastercard,5.04837E+15,F,10.67,2,11.59,1/6/2025
523,6/18/2021 4:57,P0387,8,americanexpress,3.74284E+14,F,4.99,1,5.59,1/6/2025
524,6/18/2021 5:38,P0345,6,visa,4.04159E+15,F,7.18,1,8.19,1/6/2025
525,6/18/2021 5:43,P0738,8,visa,4.04159E+12,F,15.42,2,17.19,1/6/2025
526,6/18/2021 9:51,P0228,7,mastercard,5.10876E+15,F,0.09,1,1.09,1/6/2025
527,6/18/2021 11:23,P0176,8,americanexpress,3.74289E+14,F,14.46,1,15.59,1/6/2025
528,6/18/2021 12:25,P0672,5,americanexpress,3.74288E+14,F,19.89,1,21.39,1/6/2025
529,6/18/2021 15:48,P0638,5,mastercard,5.04838E+15,F,16.92,1,18.19,1/6/2025
530,6/18/2021 19:54,P0484,5,mastercard,5.04838E+15,T,10.9,2,11.59,1/6/2025
531,6/18/2021 22:02,P0445,4,visa,4.0416E+15,T,0.15,1,1.19,1/6/2025
532,6/18/2021 22:30,P0383,3,visa,4.0416E+12,F,12.53,3,14.19,1/6/2025
533,6/18/2021 22:41,P0228,6,mastercard,5.04837E+15,F,0.09,1,1.09,1/6/2025
534,6/19/2021 0:15,P0312,5,mastercard,5.10875E+15,F,17.43,1,18.49,1/6/2025
535,6/19/2021 0:28,P0319,10,mastercard,5.10875E+15,F,3.51,2,4.69,1/6/2025
536,6/19/2021 5:04,P0688,10,americanexpress,3.74288E+14,T,0.81,1,1.59,1/6/2025
537,6/19/2021 5:39,P0395,6,mastercard,5.04837E+15,F,2.55,1,3.59,1/6/2025
538,6/19/2021 5:55,P0492,4,visa,4.0416E+12,F,16.12,1,17.89,1/6/2025
539,6/19/2021 5:58,P0157,8,americanexpress,3.74289E+14,T,2.95,2,4.09,1/6/2025
540,6/19/2021 6:25,P0211,9,americanexpress,3.74283E+14,F,17.54,2,18.69,1/6/2025
541,6/19/2021 7:53,P0097,7,mastercard,5.10875E+15,F,9.91,1,11.29,1/6/2025
542,6/19/2021 8:04,P0158,3,mastercard,5.04837E+15,F,3.02,2,4.19,1/6/2025
543,6/19/2021 8:20,P0358,6,mastercard,5.04838E+15,F,8.86,3,10.19,1/6/2025
544,6/19/2021 10:12,P0237,3,visa,4.0416E+15,F,10.43,3,11.49,1/6/2025
545,6/19/2021 10:42,P0714,6,visa,4.04159E+15,F,0.66,2,1.49,1/6/2025
546,6/19/2021 10:47,P0397,7,visa,4.04159E+12,F,13.67,1,14.89,1/6/2025
547,6/19/2021 16:44,P0181,6,visa,4.04159E+15,F,1.62,1,1.79,1/6/2025
548,6/19/2021 17:07,P0557,6,americanexpress,3.74284E+14,F,9.79,4,11.29,1/6/2025
549,6/19/2021 17:13,P0402,5,americanexpress,3.74289E+14,F,11.61,3,12.79,1/6/2025
550,6/19/2021 19:20,P0263,6,mastercard,5.04837E+15,F,2.27,1,3.09,1/6/2025
